Datetime,username,tweets
2021-06-04,Eksentrika,POETRY | Stay Home by JaneÂ Ng https://t.co/ZYiCLzrNgM
2021-06-04,SentoriMalaysia,"Stay home &amp; Shop Online during this COVID-19 pandemic. We are now available on SHOPEE, LAZADA, our website: https://t.co/HhrRSd3pMv , or email us at sales@sentori.com.my to place your order. #duran #duranmalaysia https://t.co/MCyCgEqLPB"
2021-06-04,CapitaLand,Still not sure how to keep the kids occupied during the school holidays? Check out our INSIDE articles here for some baking and terrarium inspo!We hope you spend this time with your loved ones and #staysafe https://t.co/Rr6seFYpM4 https://t.co/aaM3p8SjeK https://t.co/XzM6SpwF3m
2021-06-04,ZedZed47919254,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/ABkm9Z0crU
2021-06-04,LeoC75987899,"@ChannelNewsAsia Last year, cause many work from home, stay in hotels, so..."
2021-06-04,maymelin10,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/ApGim55DuO
2021-06-04,farahdamiaa,This is by far the longest time i stay home since Iâ€™m sixteen
2021-06-04,HJyjmjaydhjj782,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/2CcaOUApdM
2021-06-04,meeraneeqa,Saya nak stay at home. Tapi tak boleh. https://t.co/MBSW35HHrg
2021-06-04,mongylinn,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/14IlTJdl0K https://t.co/XxyzHQB36X
2021-06-04,RobertoJone19,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/KiVh7C7zSh
2021-06-04,zyberbeth1,"MCO 3.0 - DAY 4 fellow people pls stay home, to lessen the new cases ðŸ˜­. Kindly cooperate. Thanks"
2021-06-04,TimeOutSG,Amp up your stay-home date night with these juicy slabs. https://t.co/I7KL2IgYMu
2021-06-04,HninHmone14,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/iy8rwzNE7X
2021-06-04,sim_freakster,@Zaheid_Emo Maaf tuan....Kali pertama saya baca.....Saya ingatkan dorang tulis stay horne...Rupanya stay home sbb huruf M tu x bersambung... https://t.co/qAjSvZNhJF
2021-06-04,MrRaiden22,Why donâ€™t we all just stay at home and play Valorant? Add me Raiden#KAMI
2021-06-04,_cindy_thiri_,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/pLZdYYveni"
2021-06-04,stm_gz,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/7nWBj6A0Ec
2021-06-04,_aishahsha,@serenitysakinah Hahaha stay at home ekðŸ˜‚ðŸ˜‚
2021-06-04,CrystalKstw,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/olRvpWnkBQ
2021-06-04,LamboPlace,"Mid-Year Shopathon is here! Getting all your needs to stay at home more comfortable with LamboPlace, Check Out https://t.co/uJkDQitXBK #LamboKini #MCO #StayHome #KitaJagaKita https://t.co/cynUrc6RTI"
2021-06-04,HelenWin123,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/lPiRPytRDM
2021-06-04,YMh191,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/6E4L7UpE6e
2021-06-04,anniesasamratt,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/ecO3m88CKV
2021-06-04,fawahun,"haritu order barang basah kat shopee. ikan, sayur, etc. walaupun delivery dia lambat sikit tapi yg penting semua fresh ðŸ¤© kalau boleh semua benda beli online. anything to let my family stay at home ðŸ "
2021-06-04,khaing_ei,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/BltR6aoIIp
2021-06-04,win_win101094,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/dzKz0VRYCL
2021-06-04,NekobooD,He's the Home Minister. He just want to stay at home ðŸ¥²ðŸ¥² https://t.co/PQoHDpWJPm
2021-06-04,eriforbaekfeb11,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/1f9mB9OfYX
2021-06-04,shinediwan,Was supposed to get ACL and meniscus reconstruction done on 14 June but my surgery got postponed with no actual confirmed date due to the rise of Covid-19 cases. Damn imagine how many surgery had to be postponed bc of SOME ignorant people who refuses to stay at home.
2021-06-04,KujaDiana,Stay safe &amp; stay home...ðŸ™everning..ðŸ“¸ https://t.co/K3MIH3Gyhc
2021-06-04,RBwor,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/iLKo7tXeEP
2021-06-04,KhantTinMoe1,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/Zs8nKbleKN"
2021-06-04,Cherry823852,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/iXd2rm60dU
2021-06-04,NyiNyiHtut12,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/ZyuWUtax2H
2021-06-04,kk36980591,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/hBRDQUj9D1
2021-06-04,lalalalawonn,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/gLllL4yUTs
2021-06-04,soul__inaeri,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/WFiwre8a0Z
2021-06-04,ntshaadriana,Stay at home ðŸ‘ðŸ» https://t.co/bpuuIt1rMw
2021-06-04,dcbby1sfree,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/PQXkseiqHv
2021-06-04,PNAung3,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/nkmVGg9w2f"
2021-06-04,xander69468251,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/t2G4JufE5J"
2021-06-04,KhonHset,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/nkHmFKhMA3
2021-06-04,ArkarLi57446029,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/qvgCHn91Tu
2021-06-04,JittooTheint,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/cf3VFs70HB
2021-06-04,Pyaepyaemoe6,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/huBuo2mcsn
2021-06-04,Jinnyboy,"@hannahyeoh he is the ""Stay Home"" Minister"
2021-06-04,ZinBoBoAung5,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/smSnFc12EQ
2021-06-04,A_C1004,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/XI80uLSJS2
2021-06-04,TerenceChoong,Day 30 after #cucukAstraZeneca Still alive no side effects. STAY AT HOME ~ To PROTECT your LOVE Ones. FOLLOW SOP ~ To PROTECT your LOVE Ones. VACCINATE ~ To PROTECT your LOVE Ones https://t.co/7L5bWBRU5A
2021-06-04,Eren45669876,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/P0MeTesv9a
2021-06-04,kiyatowmpb,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/9kdMSrwQtm
2021-06-04,HtayWar,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/0iIA3GB5gs
2021-06-04,linn_erik,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/ggsjkbAyb5
2021-06-04,likie3,"@maya_karin Omg, stay at home"
2021-06-04,MawMaw43398822,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/nL6qfhByMy
2021-06-04,loan_light_1619,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/W4By4dHcZH
2021-06-04,nang77777,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/1P881c8kDp
2021-06-04,Najihaaaaaa,"after 7 hours of am shift, im home . the number of patients came to the hospital is increasing since pkpd kuantan startedðŸ˜” please everyone, please help the frontliners by stay at home and avoid meeting people at the public. stay safe everyone â¤ï¸ â¤ï¸ â¤ï¸ https://t.co/y8wmZXRikS"
2021-06-04,KHPP97,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/e89Y3knZpf"
2021-06-04,HIREMAIDEA,Asian Qualifiers:Asian Qualifiers - Group E: Qatar see off India to stay in firm control - The Official Home of Asian Football https://t.co/zG1VUTzgFd
2021-06-04,ThinThiriHlain3,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/qnK1SJi7e6 https://t.co/M0YlzerkXU
2021-06-04,myanmargirljuju,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/16PPf1Azw9
2021-06-04,ThetMoMoHnin1,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/aAEKhO9a3I
2021-06-04,KHPP97,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/zsxzXEhk1R
2021-06-04,Ayesunandarkyaw,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/8glolZdL0Y
2021-06-04,AmeliaThwin,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/C4ijASiKp6
2021-06-04,EyeSmileLay4,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/akthfAtIgG
2021-06-04,JCDeng1,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/0yk9EBYeVO
2021-06-04,Mon6Thiri,A stay-at-home strike by Pekon youngsters in Shan State. #LessTalkMoreActionsASEAN #June4Coup #WhatsHappeningInMyanmar https://t.co/05LWp26EIy
2021-06-04,Nora22733721,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/13F7sykf5c"
2021-06-04,Ngu23878257,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!! #June4Coup #WhatsHappeningInMyanmar https://t.co/N1AgTsBCBk"
2021-06-04,adamgiroud1,Stay at home https://t.co/eDqlnOZVYQ
2021-06-04,MayMyat78759344,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/K9fnhOJZ3R"
2021-06-04,lynfunkstar,"""Kenapa mereka (rakyat) hendak kecewa?â€ is sheer arrogance. Youâ€™re a leader and you have obvious privilege, the very least you could do is show the people some empathy or understanding. There are many other ways you could have said this or advised us to stay home- this isn't it."
2021-06-04,22942127DiDi,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/W1EESoWlOn"
2021-06-04,Fiedaus8,@maya_karin stay at home
2021-06-04,PhyoooP,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/8Gw6UDDDnF"
2021-06-04,shakeer_ahmad08,@DGHisham Rata2 rakyat Malaysia semuanya follow sop &amp; stay at home. Pencetus utama bagi covid di Malaysia adalah disebabkan PRN di Sabah. Kenapa tiada tindakan yg diambil bg mereka yg langgar sop &amp; tak kuarantin? Kenapa wujudnya double standard?
2021-06-04,kaung4212,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/Jm3hUSp2ms"
2021-06-04,skingrocermy,"Hi guys! Just a reminder to stay safe and healthy. Stay at home, and if you must go out, please adhere to the SOPs okay!  ðŸ’— Mask ON ðŸ’— Avoid crowded places ðŸ’— Sanitize your hands often ðŸ’— Shower right after you get home!  Hope we could break the chain together ðŸ¥ºâ™¥ï¸ https://t.co/JOS0cH0mb9"
2021-06-04,chrisyht,"If we can all stay home and not to worry abt a thing, you think we would wanna risk ourselves venturing out with double mask under this tropical condition?  Have a heart for those who have mouths to feed. #FMCO #COVID19"
2021-06-04,light_nurul,"@maya_karin after calculate,  my next travel destination is 'stay at home' ðŸ˜‚"
2021-06-04,Theint20163359,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/fvLnzVBhGf"
2021-06-04,NinaAbdulRahman,"Guys! Activate now at https://t.co/V1K1rGnAqa !  Stay home and jomm tengok Disney+ Hotstar!   @astroonline @DisneyPlusMY #NowYouCan #DisneyPlusHotstarMY https://t.co/sgwdv6JRof"
2021-06-04,fazweentahir,"Pretty sure most rakyat dah stay at home sekarang, yang ramai keluar tu sebab kerja. Office, kilang tak tutup. So rasanya tak perlu dah nak tuding jari kat rakyat kononnya tak patuh SOP ðŸ¤”"
2021-06-04,FaiezFR,"Mulakan hari anda dengan satu semburan..  Walaupun hanya 'stay at home' disebabkan pkp 3.0 ni, mesti keyakinan diri berkurang kerana badan mula berpeluh apabila banyak lakukan kerja rumah . Untuk kekal berkeyakinan sepanjang hari pastikan jangan lupa semburan pewangi Deâ€™Xandra.."
2021-06-04,pieqamazlan,Dangg!!! I got no 9..Mmg stay at home je laðŸ˜“ https://t.co/7i78zXiQx9
2021-06-04,akiiisodyssey,Omg i got 9 â€œstay at homeâ€!!!!!!! Jajajajajajajajaja https://t.co/eTRjmCzLhP
2021-06-04,Phyo_Pm3,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/aR3Ovs7fTP"
2021-06-04,WeiAung1,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/v3uuHux5uA"
2021-06-04,niniehasniza,"@maya_karin #9 stay at home ðŸ¡ That's what I am doing right now since last 2 years..nice and happy.. surrounded with people who i love â¤ï¸"
2021-06-04,KhinAyeChan,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/LCK0P66emS"
2021-06-04,y_inzali,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/KgyHVay2Tr"
2021-06-04,sbsharilbharin,Stay at home will be better ðŸ˜ªðŸ˜ªðŸ˜ª. Haha https://t.co/H8mxymx87s
2021-06-04,SushiOops,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/5cdEaVg0ce"
2021-06-04,KWBunny1,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/aeI51lKr8u"
2021-06-04,ThazinWai_TZW,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/coxvi6cEEi"
2021-06-04,scientexpulai,"Stay @ home &amp; Easy 2 Own  2 Storey Terrace House: https://t.co/sGxpIuRi50 3 Storey Terrace House: https://t.co/74U55zB9Mw 2 Storey Cluster House: https://t.co/jJk4blVDS9  â˜Žï¸  075702033 ðŸ“²https://t.co/K52f4rZorc ðŸ“© FB: https://t.co/Bkjqf86LbW ðŸš—https://t.co/7ok6sxy7TH https://t.co/8sLDJ5dhuQ"
2021-06-04,AfifahShameemah,"If my husband want to ask me to be a stay at home wife, he must pay me this much (inflation not inclusive) https://t.co/yedCHYC9BA"
2021-06-04,Eaint298,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/FJnatTBbDh"
2021-06-04,litedotmy,Stay safe and stay at home! https://t.co/SL4HO3Ij5h
2021-06-04,AmBankMY,"Stay at home &amp; transfer your funds from other Banks to your eTD-i via FPX today to enjoy 2.50% p.a. for 9 months or 2.65% p.a. for 18 months! Campaign Period: 4 June 2021 till 30 June 2021. Visit https://t.co/whRa68qUGy for more info. #AmBank #eTDi #FPX #AmOnline #NewAccount https://t.co/MxZWEE01bg"
2021-06-04,TheDrLipa,@Charalanahzard I feel like the brain cell of this person degraded over time during covid and fail to understand that everyone at this time is working from home to stay safe
2021-06-04,LunnWai,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/iIb1LjfTIl"
2021-06-04,jadinecalcosmo,"Hi Boss keep safe guys be careful my pandemic pa stay home if you can just go out if necessarily James Reid Nadine Lustre JaDine https://t.co/zl3cBJP8zU"
2021-06-04,ppearl28,"Stay Home strike by the youths of Pekon , Shan State among the shoots!!!  #June4Coup #WhatsHappeningInMyanmar https://t.co/bu674fAAOH"
2021-06-04,shedgf1,mentally drain and stress stay at home too longðŸ˜”
